Timestamp,shoulder joint X,shoulder joint Y,shoulder joint Z,elbow joint X,elbow joint Y,elbow joint Z,wrist joint X,wrist joint Y,wrist joint Z
0.9576921463012695,2.99,2.48,-157.96,-1.41,4.24,-4.6,-0.46,3,-34.96
0.9588563442230225,3.05,2.5,-157.92,-1.42,4.23,-4.66,-0.39,2.94,-35.04
0.9720792770385742,3.08,2.52,-157.92,-1.39,4.21,-4.66,-0.35,2.9,-35.05
0.9824497699737549,3.15,2.55,-157.95,-1.34,4.18,-4.66,-0.27,2.83,-35.07
1.056999683380127,3.19,2.55,-157.99,-1.32,4.19,-4.66,-0.24,2.81,-35.08
1.068939447402954,3.27,2.36,-158.51,-1.2,4.22,-4.69,-0.18,2.86,-35.2
1.088470458984375,3.26,2.32,-158.6,-1.18,4.23,-4.69,-0.18,2.89,-35.2
1.1083252429962158,3.21,2.21,-158.84,-1.19,4.29,-4.66,-0.22,2.98,-35.21
1.1817512512207031,3.21,2.23,-158.86,-1.23,4.32,-4.66,-0.25,3.01,-35.23
1.1867849826812744,3.22,2.28,-158.85,-1.27,4.35,-4.68,-0.24,3.02,-35.27
1.2002525329589844,3.27,2.33,-158.84,-1.31,4.39,-4.73,-0.23,3.06,-35.36
1.2077255249023438,3.28,2.35,-158.85,-1.33,4.4,-4.78,-0.22,3.09,-35.42
1.2695605754852295,3.36,2.27,-159.22,-1.19,4.34,-4.87,-0.14,3,-35.58
1.2926781177520752,3.35,2.23,-159.43,-1.23,4.27,-4.88,-0.23,2.92,-35.63
1.2962596416473389,3.32,2.22,-159.5,-1.24,4.25,-4.89,-0.26,2.91,-35.64
1.3092663288116455,3.25,2.21,-159.61,-1.24,4.2,-4.9,-0.28,2.9,-35.67
1.3349761962890625,3.19,2.32,-159.9,-1.31,4.16,-4.92,-0.34,2.84,-35.78
1.3934974670410156,3.19,2.35,-159.93,-1.33,4.17,-4.94,-0.34,2.84,-35.81
1.447169303894043,3.19,2.36,-159.96,-1.34,4.18,-4.96,-0.36,2.86,-35.85
1.4512052536010742,3.21,2.38,-160.13,-1.48,4.28,-5.08,-0.55,3.14,-36.03
1.4703762531280518,3.22,2.38,-160.19,-1.53,4.3,-5.11,-0.58,3.15,-36.06
1.4905436038970947,3.23,2.39,-160.24,-1.55,4.27,-5.13,-0.56,3.07,-36.1
1.5127403736114502,3.24,2.4,-160.26,-1.54,4.24,-5.13,-0.55,3.02,-36.11
1.541060209274292,3.26,2.42,-160.28,-1.52,4.2,-5.13,-0.53,2.96,-36.12
1.554168939590454,3.29,2.45,-160.41,-1.42,4.09,-5.12,-0.45,2.81,-36.14
1.5551745891571045,3.2,2.4,-160.95,-1.42,4.1,-5.16,-0.47,2.82,-36.28
1.5834341049194336,3.12,2.38,-161.08,-1.48,4.12,-5.27,-0.57,2.96,-36.45
1.5914771556854248,3.14,2.41,-161.08,-1.48,4.12,-5.27,-0.58,2.95,-36.45
1.6055822372436523,3.19,2.43,-161.11,-1.47,4.12,-5.25,-0.56,2.88,-36.44
1.6589016914367676,3.22,2.44,-161.14,-1.47,4.13,-5.24,-0.56,2.85,-36.43
1.6612138748168945,3.27,2.45,-161.28,-1.48,4.13,-5.23,-0.55,2.85,-36.45
1.7210443019866943,3.28,2.42,-161.54,-1.48,4.16,-5.29,-0.52,2.95,-36.56
1.7366664409637451,3.28,2.41,-161.59,-1.47,4.16,-5.3,-0.51,2.95,-36.59
1.745248794555664,3.26,2.39,-161.69,-1.46,4.17,-5.31,-0.47,2.92,-36.63
1.759174108505249,3.25,2.39,-161.73,-1.44,4.17,-5.32,-0.45,2.9,-36.64
1.8234927654266357,3.26,2.38,-161.75,-1.42,4.16,-5.32,-0.44,2.88,-36.66
1.8312678337097168,3.34,2.37,-161.84,-1.31,4.14,-5.35,-0.35,2.86,-36.74
1.8853697776794434,3.34,2.36,-161.94,-1.27,4.12,-5.36,-0.32,2.83,-36.77
1.921921968460083,3.35,2.22,-162.36,-1.13,4.02,-5.39,-0.17,2.68,-36.87
1.9340593814849854,3.32,2.19,-162.49,-1.05,3.98,-5.39,-0.08,2.6,-36.88
1.9481425285339355,3.31,2.18,-162.55,-1.01,3.96,-5.38,-0.05,2.58,-36.89
1.967862844467163,3.3,2.17,-162.67,-0.96,3.95,-5.39,-0.01,2.53,-36.93
1.9833495616912842,3.26,2.07,-163.1,-0.86,3.93,-5.47,0.03,2.49,-37.09
1.9916152954101562,3.23,2.07,-163.16,-0.85,3.93,-5.47,0.04,2.49,-37.1
1.9988832473754883,3.17,2.03,-163.47,-0.83,3.89,-5.48,0.05,2.48,-37.19
2.0050532817840576,3.16,2.04,-163.52,-0.83,3.89,-5.49,0.04,2.47,-37.21
2.0133450031280518,3.15,2.05,-163.68,-0.84,3.88,-5.53,0.02,2.46,-37.29
2.0283491611480713,3.14,2.05,-163.77,-0.82,3.86,-5.54,0.02,2.46,-37.33
2.0427942276000977,3.12,2.06,-163.88,-0.82,3.84,-5.55,0.02,2.45,-37.36
2.0448572635650635,3.11,2.07,-163.93,-0.83,3.84,-5.56,0.01,2.44,-37.36
2.060354709625244,3.1,2.07,-163.98,-0.84,3.83,-5.56,0,2.42,-37.38
2.0901360511779785,3.1,2.08,-164.05,-0.84,3.82,-5.56,0,2.39,-37.39
2.0911567211151123,3.1,2.09,-164.1,-0.85,3.81,-5.57,0,2.37,-37.4
2.0976741313934326,3.1,2.09,-164.16,-0.85,3.79,-5.57,0,2.34,-37.41
2.117335557937622,3.1,2.09,-164.22,-0.84,3.78,-5.57,0,2.32,-37.43
2.128824472427368,3.09,2.09,-164.28,-0.82,3.76,-5.57,-0.01,2.31,-37.43
2.1445465087890625,3.08,2.1,-164.35,-0.82,3.74,-5.57,-0.01,2.31,-37.44
2.1455671787261963,3.07,2.09,-164.42,-0.81,3.73,-5.58,-0.02,2.31,-37.45
2.163911819458008,3.06,2.08,-164.48,-0.8,3.72,-5.57,-0.01,2.31,-37.46
2.1664109230041504,3,2.07,-164.63,-0.8,3.72,-5.58,0,2.31,-37.51
2.1811933517456055,2.99,2.07,-164.66,-0.8,3.71,-5.59,0,2.31,-37.53
2.1822667121887207,3,2.09,-164.71,-0.78,3.69,-5.61,0.01,2.29,-37.57
2.1833598613739014,3.01,2.1,-164.74,-0.78,3.69,-5.62,0.04,2.26,-37.59
2.2000155448913574,3.02,2.1,-164.77,-0.77,3.68,-5.63,0.06,2.23,-37.61
2.2187347412109375,3.04,2.11,-164.81,-0.74,3.67,-5.63,0.08,2.2,-37.62
2.227243185043335,3.07,2.11,-164.86,-0.72,3.66,-5.63,0.1,2.17,-37.62
2.237783193588257,3.08,2.12,-164.93,-0.69,3.64,-5.62,0.12,2.15,-37.62
2.2527546882629395,3.09,2.11,-165,-0.66,3.64,-5.61,0.14,2.14,-37.62
2.266676425933838,3.09,2.09,-165.08,-0.64,3.66,-5.59,0.15,2.13,-37.62
2.268679618835449,3.09,2.07,-165.16,-0.63,3.68,-5.59,0.18,2.14,-37.63
2.2696797847747803,3.09,2.05,-165.25,-0.65,3.73,-5.59,0.19,2.16,-37.64
2.2919812202453613,3.09,2.03,-165.32,-0.64,3.75,-5.6,0.19,2.21,-37.67
2.293172836303711,3.12,2,-165.4,-0.65,3.82,-5.63,0.18,2.34,-37.73
2.3040733337402344,3.12,1.99,-165.44,-0.68,3.87,-5.65,0.17,2.42,-37.76
2.3147644996643066,3.12,1.97,-165.47,-0.7,3.92,-5.68,0.16,2.5,-37.8
2.320164918899536,3.11,1.95,-165.49,-0.72,3.96,-5.7,0.14,2.57,-37.83
2.3285365104675293,3.12,1.95,-165.49,-0.74,4.01,-5.73,0.11,2.64,-37.87
2.3393449783325195,3.14,1.94,-165.47,-0.76,4.04,-5.75,0.1,2.68,-37.91
2.3479294776916504,3.17,1.94,-165.45,-0.75,4.06,-5.77,0.11,2.68,-37.93
2.358431339263916,3.2,1.94,-165.42,-0.74,4.07,-5.77,0.14,2.67,-37.93
2.3671188354492188,3.25,1.95,-165.41,-0.72,4.08,-5.77,0.18,2.64,-37.92
2.3691353797912598,3.31,1.95,-165.4,-0.69,4.08,-5.75,0.22,2.63,-37.91
2.378710985183716,3.36,1.95,-165.4,-0.67,4.09,-5.74,0.26,2.61,-37.9
2.404994010925293,3.41,1.95,-165.43,-0.65,4.1,-5.73,0.29,2.61,-37.91
2.404994010925293,3.44,1.95,-165.48,-0.63,4.11,-5.72,0.33,2.6,-37.92
2.414473533630371,3.47,1.94,-165.54,-0.61,4.11,-5.72,0.37,2.6,-37.94
2.426757335662842,3.5,1.91,-165.62,-0.58,4.12,-5.72,0.41,2.59,-37.95
2.4348111152648926,3.51,1.89,-165.72,-0.54,4.13,-5.72,0.47,2.57,-37.96
2.440812110900879,3.52,1.86,-165.82,-0.51,4.13,-5.72,0.51,2.56,-37.97
2.449777126312256,3.52,1.83,-165.9,-0.47,4.14,-5.71,0.55,2.55,-37.97
2.4622318744659424,3.51,1.79,-165.98,-0.44,4.14,-5.7,0.58,2.54,-37.98
2.4689550399780273,3.51,1.77,-166.06,-0.43,4.16,-5.69,0.61,2.53,-37.98
2.4699723720550537,3.51,1.74,-166.12,-0.42,4.18,-5.69,0.62,2.54,-37.99
2.4877607822418213,3.49,1.72,-166.17,-0.41,4.2,-5.69,0.63,2.54,-38.01
2.4912514686584473,3.49,1.69,-166.21,-0.41,4.21,-5.69,0.62,2.57,-38.03
2.4912514686584473,3.48,1.67,-166.25,-0.41,4.22,-5.7,0.61,2.6,-38.05
2.510524034500122,3.48,1.66,-166.27,-0.42,4.23,-5.71,0.6,2.63,-38.08
2.5514190196990967,3.48,1.65,-166.29,-0.43,4.26,-5.73,0.59,2.67,-38.1
2.553426742553711,3.47,1.64,-166.32,-0.45,4.3,-5.74,0.59,2.69,-38.12
2.563812732696533,3.48,1.64,-166.33,-0.46,4.34,-5.75,0.59,2.71,-38.15
2.571398973464966,3.49,1.65,-166.35,-0.48,4.39,-5.77,0.6,2.73,-38.18
2.578699827194214,3.5,1.66,-166.37,-0.49,4.42,-5.79,0.61,2.76,-38.21
2.5860557556152344,3.51,1.67,-166.37,-0.5,4.46,-5.82,0.6,2.81,-38.25
2.590073585510254,3.52,1.67,-166.36,-0.52,4.49,-5.86,0.59,2.87,-38.3
2.614006280899048,3.52,1.67,-166.35,-0.53,4.51,-5.9,0.57,2.94,-38.35
2.6194140911102295,3.59,1.65,-166.36,-0.53,4.5,-5.98,0.55,2.99,-38.45
2.636255979537964,3.62,1.64,-166.38,-0.5,4.47,-5.98,0.57,2.94,-38.45
2.659402370452881,3.64,1.64,-166.41,-0.48,4.45,-5.96,0.58,2.87,-38.44
2.6675608158111572,3.67,1.63,-166.46,-0.43,4.39,-5.92,0.61,2.76,-38.4
2.6787381172180176,3.7,1.62,-166.54,-0.39,4.34,-5.88,0.63,2.66,-38.37
2.6797382831573486,3.73,1.6,-166.63,-0.34,4.27,-5.84,0.64,2.58,-38.33
2.6941349506378174,3.75,1.58,-166.74,-0.31,4.22,-5.8,0.67,2.5,-38.3
2.6952993869781494,3.75,1.56,-166.85,-0.28,4.17,-5.77,0.69,2.43,-38.28
2.7284929752349854,3.71,1.49,-167.09,-0.21,4.07,-5.72,0.74,2.31,-38.26
2.7413856983184814,3.63,1.43,-167.31,-0.16,4,-5.69,0.77,2.23,-38.25
2.7486565113067627,3.58,1.42,-167.4,-0.14,3.98,-5.68,0.81,2.19,-38.25
2.7826497554779053,3.53,1.4,-167.5,-0.11,3.96,-5.67,0.84,2.15,-38.27
2.791916847229004,3.49,1.39,-167.57,-0.09,3.95,-5.68,0.87,2.13,-38.28
2.7929210662841797,3.46,1.39,-167.61,-0.07,3.95,-5.68,0.88,2.12,-38.3
2.8140807151794434,3.43,1.39,-167.64,-0.06,3.94,-5.7,0.88,2.13,-38.33
2.8266334533691406,3.42,1.35,-167.67,-0.05,3.93,-5.78,0.82,2.16,-38.44
2.832005500793457,3.41,1.35,-167.68,-0.06,3.92,-5.8,0.81,2.15,-38.48
2.8488829135894775,3.42,1.34,-167.71,-0.06,3.9,-5.83,0.81,2.11,-38.51
2.86082387,3.43,1.33,-167.74,-0.03,3.86,-5.84,0.83,2.05,-38.52
2.8670644760131836,3.43,1.28,-167.92,0.07,3.76,-5.81,0.93,1.85,-38.5
2.8925652503967285,3.43,1.25,-168.01,0.11,3.75,-5.79,0.97,1.8,-38.49
2.8950798511505127,3.42,1.23,-168.11,0.13,3.76,-5.78,1,1.79,-38.5
2.919891357421875,3.38,1.18,-168.29,0.15,3.79,-5.81,1.02,1.84,-38.56
2.928922414779663,3.36,1.15,-168.38,0.15,3.81,-5.85,1.02,1.89,-38.62
2.9404194355010986,3.33,1.12,-168.46,0.15,3.83,-5.88,1.02,1.96,-38.67
2.952392816543579,3.3,1.08,-168.52,0.14,3.86,-5.92,1.03,2.02,-38.73
2.966402530670166,3.24,1.01,-168.58,0.16,3.89,-5.97,1.05,2.1,-38.81
2.9699816703796387,3.22,1,-168.59,0.17,3.9,-5.99,1.05,2.11,-38.83
2.9853415489196777,3.24,0.99,-168.57,0.15,3.93,-6.03,1.03,2.09,-38.88
2.9884819984436035,3.26,1,-168.57,0.14,3.94,-6.05,1.02,2.07,-38.91
2.9976398944854736,3.32,1.01,-168.61,0.13,3.94,-6.09,1,2.03,-38.96
3.010657548904419,3.37,1.02,-168.7,0.15,3.94,-6.11,1.05,2.03,-39.01
3.0138626098632812,3.39,1.01,-168.76,0.17,3.95,-6.12,1.08,2.04,-39.02
3.0301413536071777,3.39,1.01,-168.84,0.19,3.97,-6.12,1.12,2.04,-39.04
3.0334553718566895,3.39,0.99,-168.91,0.21,3.99,-6.13,1.13,2.06,-39.05
3.0763750076293945,3.39,0.96,-168.97,0.2,4,-6.14,1.13,2.09,-39.08
3.080454111099243,3.39,0.94,-169.05,0.21,4,-6.15,1.11,2.13,-39.1
3.0826566219329834,3.37,0.93,-169.13,0.2,4.01,-6.17,1.09,2.15,-39.13
3.091554880142212,3.37,0.9,-169.2,0.19,4.02,-6.17,1.08,2.15,-39.15
3.0937345027923584,3.38,0.87,-169.29,0.2,4.02,-6.18,1.07,2.14,-39.16
3.1028518676757812,3.38,0.85,-169.36,0.21,4.01,-6.17,1.08,2.11,-39.16
3.1127569675445557,3.38,0.85,-169.45,0.22,4.01,-6.16,1.1,2.08,-39.15
3.116448163986206,3.38,0.85,-169.57,0.27,3.96,-6.13,1.13,2.05,-39.14
3.1299941539764404,3.38,0.84,-169.64,0.31,3.92,-6.11,1.16,2.02,-39.15
3.136866569519043,3.39,0.84,-169.67,0.33,3.89,-6.1,1.18,1.99,-39.15
3.139378786087036,3.4,0.85,-169.7,0.35,3.86,-6.09,1.2,1.94,-39.15
3.1496052742004395,3.42,0.84,-169.74,0.39,3.82,-6.08,1.25,1.85,-39.13
3.1546740531921387,3.43,0.82,-169.8,0.43,3.78,-6.06,1.3,1.77,-39.12
3.1800715923309326,3.45,0.81,-169.89,0.48,3.75,-6.04,1.36,1.68,-39.11
3.1903321743011475,3.48,0.79,-170,0.56,3.71,-6.01,1.44,1.59,-39.09
3.198234796524048,3.49,0.76,-170.15,0.64,3.66,-5.97,1.53,1.5,-39.06
3.202059745788574,3.49,0.72,-170.31,0.72,3.64,-5.93,1.61,1.46,-39.04
3.212395429611206,3.49,0.68,-170.46,0.79,3.62,-5.9,1.68,1.44,-39.02
3.234539747238159,3.47,0.63,-170.61,0.86,3.61,-5.87,1.72,1.45,-39.01
3.238287925720215,3.44,0.57,-170.75,0.91,3.62,-5.84,1.74,1.48,-39
3.2538692951202393,3.39,0.52,-170.9,0.95,3.63,-5.82,1.73,1.53,-38.99
3.255902051925659,3.34,0.46,-171.02,0.96,3.63,-5.8,1.7,1.58,-38.98
3.2739405632019043,3.28,0.41,-171.12,0.95,3.65,-5.78,1.67,1.62,-38.97
3.292949676513672,3.24,0.36,-171.19,0.93,3.65,-5.77,1.64,1.64,-38.97
3.295264244,3.21,0.33,-171.25,0.93,3.64,-5.75,1.63,1.62,-38.96
3.302952289581299,3.22,0.31,-171.3,0.93,3.63,-5.73,1.62,1.58,-38.94
3.3119449615478516,3.23,0.32,-171.36,0.94,3.6,-5.69,1.63,1.53,-38.91
3.322835683822632,3.25,0.34,-171.41,0.97,3.57,-5.65,1.64,1.45,-38.88
3.347594738006592,3.27,0.36,-171.46,0.98,3.54,-5.61,1.65,1.39,-38.84
3.3511486053466797,3.28,0.39,-171.53,1,3.5,-5.58,1.65,1.35,-38.81
3.3783907890319824,3.3,0.41,-171.68,1.01,3.43,-5.52,1.64,1.3,-38.77
3.3925678730010986,3.28,0.42,-171.78,1.01,3.38,-5.51,1.61,1.3,-38.77
3.3951492309570312,3.26,0.41,-171.87,1.01,3.34,-5.5,1.61,1.28,-38.78
3.407931089401245,3.22,0.41,-171.97,1.03,3.3,-5.49,1.62,1.24,-38.78
3.414983034133911,3.2,0.41,-172.07,1.05,3.25,-5.47,1.64,1.17,-38.77
3.425351381,3.17,0.41,-172.17,1.07,3.21,-5.45,1.67,1.09,-38.76
3.451732873916626,3.13,0.4,-172.36,1.12,3.11,-5.38,1.7,0.93,-38.7
3.463676691055298,3.11,0.39,-172.46,1.11,3.09,-5.36,1.68,0.88,-38.69
3.499807119369507,3.05,0.41,-172.66,1.08,3.06,-5.32,1.63,0.87,-38.69
3.507000446,2.94,0.44,-172.84,1,3.1,-5.35,1.56,0.95,-38.75
3.523834705352783,2.88,0.47,-172.89,0.95,3.13,-5.39,1.52,1.03,-38.81
3.526148796081543,2.83,0.49,-172.92,0.9,3.17,-5.42,1.47,1.11,-38.86
3.5331125259399414,2.79,0.52,-172.92,0.84,3.21,-5.47,1.42,1.19,-38.93
3.5444939136505127,2.8,0.63,-172.87,0.65,3.32,-5.59,1.26,1.38,-39.08
3.552194356918335,2.81,0.67,-172.86,0.61,3.34,-5.62,1.22,1.41,-39.11
3.561032534,2.86,0.72,-172.86,0.52,3.38,-5.65,1.14,1.44,-39.16
3.570237398147583,2.94,0.77,-172.94,0.39,3.4,-5.7,1.03,1.5,-39.22
3.5793344974517822,2.95,0.78,-172.98,0.36,3.4,-5.72,0.99,1.51,-39.24
3.590524911880493,2.95,0.79,-173.02,0.34,3.39,-5.73,0.97,1.53,-39.27
3.6000683307647705,2.94,0.8,-173.08,0.33,3.38,-5.74,0.97,1.52,-39.28
3.618793011,2.92,0.81,-173.13,0.31,3.38,-5.74,0.97,1.51,-39.29
3.6278114318847656,2.91,0.81,-173.17,0.31,3.36,-5.75,0.98,1.49,-39.3
3.635072708129883,2.91,0.82,-173.22,0.31,3.34,-5.74,0.99,1.46,-39.31
3.646367073059082,2.93,0.83,-173.26,0.31,3.32,-5.74,1.01,1.43,-39.32
3.6563222408294678,2.93,0.84,-173.32,0.32,3.31,-5.74,1.02,1.38,-39.33
3.662559986114502,2.94,0.85,-173.37,0.33,3.29,-5.75,1.04,1.35,-39.35
3.6717355251312256,2.94,0.86,-173.44,0.34,3.28,-5.76,1.05,1.32,-39.38
3.6814687252044678,2.94,0.87,-173.51,0.35,3.27,-5.77,1.07,1.3,-39.4
3.698077917098999,2.92,0.87,-173.63,0.37,3.28,-5.8,1.09,1.32,-39.46
3.6994028091430664,2.9,0.86,-173.67,0.37,3.29,-5.83,1.07,1.36,-39.51
3.7008461952209473,2.88,0.85,-173.71,0.36,3.3,-5.86,1.05,1.4,-39.55
3.713778018951416,2.87,0.82,-173.74,0.35,3.3,-5.88,1.02,1.45,-39.59
3.718291759490967,2.85,0.79,-173.76,0.34,3.3,-5.91,1,1.46,-39.62
3.7278268337249756,2.84,0.77,-173.78,0.33,3.29,-5.93,0.99,1.46,-39.65
3.738589048,2.84,0.75,-173.81,0.32,3.28,-5.93,0.99,1.42,-39.66
3.7594399452209473,2.85,0.73,-173.85,0.32,3.27,-5.93,1.01,1.36,-39.66
3.765482187271118,2.86,0.74,-173.91,0.34,3.24,-5.92,1.03,1.29,-39.65
3.782533645629883,2.87,0.75,-173.98,0.35,3.22,-5.9,1.06,1.21,-39.65
3.784876823425293,2.9,0.76,-174.05,0.37,3.2,-5.89,1.09,1.17,-39.65
3.793276548,2.92,0.76,-174.13,0.39,3.19,-5.89,1.11,1.15,-39.65
3.810616970062256,2.91,0.75,-174.21,0.4,3.19,-5.89,1.14,1.16,-39.67
3.8116304874420166,2.89,0.75,-174.3,0.41,3.19,-5.89,1.15,1.19,-39.7
3.813023328781128,2.86,0.73,-174.37,0.42,3.2,-5.9,1.17,1.22,-39.72
3.8210840225219727,2.85,0.71,-174.45,0.42,3.22,-5.91,1.17,1.25,-39.75
3.844553232192993,2.84,0.68,-174.52,0.43,3.23,-5.92,1.18,1.28,-39.78
3.8490471839904785,2.83,0.67,-174.59,0.45,3.25,-5.93,1.18,1.3,-39.79
3.861539840698242,2.84,0.65,-174.66,0.45,3.26,-5.93,1.19,1.31,-39.8
3.8699278831481934,2.84,0.63,-174.74,0.46,3.28,-5.93,1.2,1.32,-39.8
3.879086733,2.84,0.62,-174.81,0.47,3.28,-5.92,1.21,1.32,-39.81
3.8848190307617188,2.85,0.59,-174.88,0.48,3.28,-5.91,1.22,1.32,-39.8
3.8948516845703125,2.84,0.58,-174.94,0.5,3.27,-5.91,1.24,1.33,-39.8
3.904740095,2.83,0.57,-175,0.52,3.26,-5.9,1.25,1.32,-39.8
3.906015157699585,2.81,0.56,-175.04,0.54,3.25,-5.9,1.28,1.32,-39.81
3.9164557456970215,2.8,0.56,-175.08,0.55,3.24,-5.91,1.32,1.3,-39.83
3.931224822998047,2.79,0.56,-175.12,0.58,3.23,-5.92,1.35,1.28,-39.86
3.936185598373413,2.78,0.57,-175.16,0.61,3.21,-5.93,1.4,1.25,-39.88
3.9411447048187256,2.78,0.58,-175.21,0.65,3.19,-5.95,1.44,1.22,-39.91
3.9828925132751465,2.78,0.6,-175.26,0.69,3.18,-5.96,1.49,1.2,-39.94
